,ItemName,Category,Price,Tax,Date,Day,Time
1968,Egg McMuffin,Breakfast,2.79,0.2,10-25-2021,Monday,8:42 AM
1969,Sausage McMuffin with Egg,Breakfast,2.99,0.21,10-23-2021,Saturday,7:24 AM
1970,Big Mac - Meal,Normal,5.69,0.4,10-26-2021,Tuesday,12:53 PM
1971,Steak and Egg Burrito,Value Menu,1.79,0.13,10-24-2021,Sunday,9:57 AM
1972,Southern Style Chicken - Meal,Normal,5.59,0.39,10-25-2021,Monday,3:26 PM
1973,Egg White Delight McMuffin,Breakfast,2.79,0.2,10-20-2021,Wednesday,6:29 AM
1974,"Sausage, Egg & Cheese McGriddles - Meal",Breakfast,4.49,0.31,10-21-2021,Thursday,2:05 AM
1975,Double Cheeseburger,Value Menu,1.59,0.11,10-26-2021,Tuesday,10:40 PM
1976,Quarter Pounder with Cheese,Normal,3.79,0.27,10-21-2021,Thursday,12:30 PM
1977,Egg White Delight McMuffin,Breakfast,2.79,0.2,10-22-2021,Friday,9:38 AM
1978,Big Mac - Meal,Normal,5.69,0.4,10-21-2021,Thursday,1:22 PM
1979,Sausage McGriddles,Breakfast,2.79,0.2,10-24-2021,Sunday,7:04 AM
1980,Chicken Snack Wrap (Crispy) (Chipolte BBQ),Value Menu,1.69,0.12,10-26-2021,Tuesday,2:57 PM
1981,Small French Fry,Value Menu,1.19,0.08,10-21-2021,Thursday,12:29 PM
1982,Large French Fry,Value Menu,1.79,0.13,10-22-2021,Friday,4:44 PM
1983,Chicken Ranch BLT (Grilled or Crispy) - Meal,Normal,5.99,0.42,10-25-2021,Monday,4:38 PM
1984,2 Cheeseburgers,Normal,2.58,0.18,10-26-2021,Tuesday,10:16 PM
1985,Double Cheeseburger,Value Menu,1.59,0.11,10-20-2021,Wednesday,11:32 AM
1986,Classic Chicken (Grilled or Crispy) - Meal,Normal,5.89,0.41,10-23-2021,Saturday,7:08 PM
1987,Sausage Biscuit,Breakfast,1.00,0.07,10-23-2021,Saturday,10:30 AM
1988,2 Cheeseburgers,Normal,2.58,0.18,10-21-2021,Thursday,10:07 AM
1989,Sausage McGriddles,Breakfast,2.79,0.2,10-22-2021,Friday,9:11 AM
1990,1 Hash Browns,Breakfast,1.00,0.07,10-23-2021,Saturday,9:31 AM
1991,2 Sausage Burritos - Meal,Breakfast,3.79,0.27,10-23-2021,Saturday,7:42 AM
1992,Sausage McMuffin,Breakfast,1.00,0.07,10-22-2021,Friday,9:58 AM
1993,Large French Fry,Value Menu,1.79,0.13,10-21-2021,Thursday,4:25 PM
1994,Bacon Cheddar McChicken,Value Menu,2.00,0.14,10-22-2021,Friday,9:09 PM
1995,Deluxe Quarter Punder,Normal,4.09,0.29,10-24-2021,Sunday,1:31 PM
1996,Medium French Fry,Value Menu,1.59,0.11,10-23-2021,Saturday,7:29 PM
1997,Medium French Fry,Value Menu,1.59,0.11,10-20-2021,Wednesday,7:31 AM
1998,Quarter Pounder with Cheese,Normal,3.79,0.27,10-25-2021,Monday,6:03 PM
1999,Sausage McGriddles,Breakfast,2.79,0.2,10-22-2021,Friday,6:50 AM
