,ItemName,Category,Price,Tax,Date,Day,Time
9632,Bacon Clubhouse Burger,Normal,4.49,0.31,11-10-2021,Wednesday,8:46 PM
9633,Steak and Egg Burrito,Value Menu,1.79,0.13,11-03-2021,Wednesday,7:30 AM
9634,Chicken Snack Wrap (Crispy) (Ranch),Value Menu,1.69,0.12,11-01-2021,Monday,9:49 AM
9635,Sausage Gravy & Biscuit - Meal,Breakfast,4.59,0.32,10-31-2021,Sunday,11:51 AM
9636,Premium Chicken Bacon Clubhouse (Grilled or Crispy),Normal,4.49,0.31,11-02-2021,Tuesday,2:33 PM
9637,Bacon Habanero Ranch Quarter Pounder - Meal,Normal,5.79,0.41,10-31-2021,Sunday,1:15 PM
9638,Deluxe Quarter Punder,Normal,4.09,0.29,11-04-2021,Thursday,3:13 PM
9639,Big Mac,Normal,3.99,0.28,11-01-2021,Monday,10:11 AM
9640,Chicken Snack Wrap (Crispy) (Ranch),Value Menu,1.69,0.12,10-22-2021,Friday,3:20 PM
9641,Deluxe Quarter Punder - Meal,Normal,5.79,0.41,11-07-2021,Sunday,9:27 AM
9642,Large French Fry,Value Menu,1.79,0.13,11-04-2021,Thursday,0:25 AM
9643,Bacon Habanero Ranch Quarter Pounder - Meal,Normal,5.79,0.41,11-02-2021,Tuesday,12:27 PM
9644,Chicken McNuggets Meal - 10pc,Normal,6.19,0.43,10-26-2021,Tuesday,6:25 PM
9645,Bacon Habanero Ranch Quarter Pounder,Normal,4.09,0.29,10-28-2021,Thursday,10:51 AM
9646,"Sausage, Egg & Cheese McGriddles",Breakfast,3.29,0.23,10-29-2021,Friday,8:34 AM
9647,Large French Fry,Value Menu,1.79,0.13,10-30-2021,Saturday,1:45 PM
9648,BBQ Ranch Burger,Value Menu,1.00,0.07,11-08-2021,Monday,9:53 AM
9649,Chicken Snack Wrap (Crispy) (Ranch),Value Menu,1.69,0.12,11-09-2021,Tuesday,3:24 PM
9650,Bacon Habanero Ranch Quarter Pounder - Meal,Normal,5.79,0.41,11-09-2021,Tuesday,9:06 AM
9651,Double Quarter Pounder with Cheese,Normal,4.79,0.34,11-08-2021,Monday,1:46 PM
9652,Deluxe Quarter Punder - Meal,Normal,5.79,0.41,10-28-2021,Thursday,2:48 PM
9653,Double Cheeseburger,Value Menu,1.59,0.11,10-22-2021,Friday,5:58 AM
9654,Double Cheeseburger,Value Menu,1.59,0.11,10-23-2021,Saturday,5:13 PM
9655,Sausage Biscuit with Egg,Breakfast,2.79,0.2,10-23-2021,Saturday,4:49 AM
9656,Medium French Fry,Value Menu,1.59,0.11,11-04-2021,Thursday,5:45 PM
9657,2 Cheeseburgers - Meal,Normal,4.89,0.34,10-26-2021,Tuesday,8:34 PM
9658,Chicken McNuggets - 10pc,Normal,4.49,0.31,10-29-2021,Friday,4:19 PM
9659,Medium French Fry,Value Menu,1.59,0.11,10-23-2021,Saturday,12:49 PM
9660,2 McGriddles Cakes,Breakfast,1.00,0.07,10-23-2021,Saturday,10:56 AM
9661,"Bacon, Egg & Cheese Biscuit",Breakfast,3.19,0.22,11-11-2021,Thursday,6:05 AM
9662,Medium French Fry,Value Menu,1.59,0.11,11-08-2021,Monday,5:47 PM
9663,Sausage McMuffin,Breakfast,1.00,0.07,10-23-2021,Saturday,6:42 AM
9664,Chicken Snack Wrap (Grilled) (Honey Mustard),Value Menu,1.69,0.12,10-28-2021,Thursday,9:12 AM
9665,Chicken Snack Wrap (Crispy) (Honey Mustard),Value Menu,1.69,0.12,10-29-2021,Friday,6:33 AM
9666,Small French Fry,Value Menu,1.19,0.08,10-27-2021,Wednesday,11:53 PM
9667,Double Cheeseburger,Value Menu,1.59,0.11,11-05-2021,Friday,8:17 AM
9668,Big Mac,Normal,3.99,0.28,10-22-2021,Friday,4:28 PM
9669,Filet-O-Fish - Meal,Normal,5.49,0.38,11-08-2021,Monday,11:35 AM
9670,Big Mac,Normal,3.99,0.28,10-30-2021,Saturday,3:48 PM
9671,Chicken Snack Wrap (Crispy) (Honey Mustard),Value Menu,1.69,0.12,11-11-2021,Thursday,1:23 PM
9672,Chicken Snack Wrap (Grilled) (Ranch),Value Menu,1.69,0.12,10-28-2021,Thursday,4:46 PM
9673,"Bacon, Egg & Cheese Biscuit",Breakfast,3.19,0.22,11-01-2021,Monday,7:10 AM
9674,Chicken Snack Wrap (Crispy) (Ranch),Value Menu,1.69,0.12,10-27-2021,Wednesday,5:54 PM
9675,McChicken,Value Menu,1.00,0.07,11-03-2021,Wednesday,9:49 AM
9676,Premium Chicken Bacon Clubhouse (Grilled or Crispy) - Meal,Normal,6.19,0.43,10-25-2021,Monday,4:58 PM
9677,Deluxe Quarter Punder - Meal,Normal,5.79,0.41,10-31-2021,Sunday,7:33 AM
9678,McChicken,Value Menu,1.00,0.07,10-28-2021,Thursday,3:02 PM
9679,Premium Chicken Bacon Clubhouse (Grilled or Crispy) - Meal,Normal,6.19,0.43,11-01-2021,Monday,1:28 PM
9680,Classic Chicken (Grilled or Crispy) - Meal,Normal,5.89,0.41,11-11-2021,Thursday,9:47 AM
9681,BBQ Ranch Burger,Value Menu,1.00,0.07,10-24-2021,Sunday,3:53 PM
9682,Chicken McNuggets - 10pc,Normal,4.49,0.31,11-10-2021,Wednesday,4:11 PM
9683,Big Mac - Meal,Normal,5.69,0.4,10-30-2021,Saturday,2:00 PM
9684,Chicken Ranch BLT (Grilled or Crispy),Normal,4.29,0.3,10-27-2021,Wednesday,3:01 PM
9685,"Bacon, Egg & Cheese Bagel - Meal",Breakfast,4.49,0.31,10-26-2021,Tuesday,4:32 PM
9686,Premium Chicken Bacon Clubhouse (Grilled or Crispy) - Meal,Normal,6.19,0.43,11-05-2021,Friday,8:07 AM
9687,Bacon Clubhouse Burger,Normal,4.49,0.31,10-31-2021,Sunday,8:35 PM
9688,Large French Fry,Value Menu,1.79,0.13,10-31-2021,Sunday,10:45 AM
9689,BBQ Ranch Burger,Value Menu,1.00,0.07,10-22-2021,Friday,12:27 PM
9690,Southern Style Chicken,Normal,3.89,0.27,10-26-2021,Tuesday,1:31 PM
9691,Double Quarter Pounder with Cheese,Normal,4.79,0.34,10-26-2021,Tuesday,7:11 AM
9692,Sausage Gravy & Biscuit,Breakfast,2.69,0.19,10-26-2021,Tuesday,6:25 AM
9693,Chicken McNuggets - 10pc,Normal,4.49,0.31,11-07-2021,Sunday,2:30 PM
9694,Big Mac - Meal,Normal,5.69,0.4,11-06-2021,Saturday,6:28 PM
9695,Bacon McDouble,Value Menu,2.00,0.14,10-27-2021,Wednesday,6:25 PM
9696,Quarter Pounder with Cheese - Meal,Normal,5.49,0.38,11-07-2021,Sunday,11:23 AM
9697,McChicken,Value Menu,1.00,0.07,11-11-2021,Thursday,10:52 PM
9698,Egg McMuffin,Breakfast,2.79,0.2,11-08-2021,Monday,1:36 PM
9699,Chicken Ranch BLT (Grilled or Crispy),Normal,4.29,0.3,10-22-2021,Friday,6:39 PM
9700,Bacon Buffalo Ranch McChicken,Value Menu,2.00,0.14,11-02-2021,Tuesday,12:41 PM
9701,Deluxe Quarter Punder - Meal,Normal,5.79,0.41,11-01-2021,Monday,4:22 PM
9702,Egg White Delight McMuffin,Breakfast,2.79,0.2,11-10-2021,Wednesday,8:20 AM
9703,Double Cheeseburger,Value Menu,1.59,0.11,11-10-2021,Wednesday,12:12 PM
9704,"Bacon, Egg & Cheese Biscuit",Breakfast,3.19,0.22,10-30-2021,Saturday,6:31 PM
9705,2 Cheeseburgers - Meal,Normal,4.89,0.34,10-24-2021,Sunday,4:44 PM
9706,Chicken Snack Wrap (Grilled) (Ranch),Value Menu,1.69,0.12,10-29-2021,Friday,5:16 PM
9707,Chicken McNuggets - 10pc,Normal,4.49,0.31,11-05-2021,Friday,11:00 AM
9708,Big Mac,Normal,3.99,0.28,11-03-2021,Wednesday,10:29 AM
9709,Chicken McNuggets - 20pc,Normal,5,0.35,10-23-2021,Saturday,8:05 AM
9710,Egg White Delight McMuffin,Breakfast,2.79,0.2,11-03-2021,Wednesday,8:01 AM
9711,Quarter Pounder with Cheese,Normal,3.79,0.27,10-29-2021,Friday,4:30 PM
9712,Bacon & Cheese Quarter Pounder,Normal,4.09,0.29,10-22-2021,Friday,2:52 PM
9713,Southern Style Chicken,Normal,3.89,0.27,11-07-2021,Sunday,4:51 PM
9714,Small French Fry,Value Menu,1.19,0.08,10-26-2021,Tuesday,5:07 PM
9715,Club Chicken (Grilled or Crispy),Normal,4.49,0.31,11-07-2021,Sunday,7:03 AM
9716,Classic Chicken (Grilled or Crispy) - Meal,Normal,5.89,0.41,10-31-2021,Sunday,9:16 AM
9717,Egg McMuffin,Breakfast,2.79,0.2,11-10-2021,Wednesday,9:09 AM
9718,Double Quarter Pounder with Cheese,Normal,4.79,0.34,11-01-2021,Monday,7:59 PM
9719,Big Mac,Normal,3.99,0.28,11-09-2021,Tuesday,3:00 PM
9720,1 Hash Browns,Breakfast,1.00,0.07,10-30-2021,Saturday,11:40 AM
9721,"Bacon, Egg & Cheese Biscuit - Meal",Breakfast,4.39,0.31,11-02-2021,Tuesday,4:26 PM
9722,Egg White Delight McMuffin,Breakfast,2.79,0.2,11-10-2021,Wednesday,9:12 AM
9723,Bacon Clubhouse Burger - Meal,Normal,6.19,0.43,11-04-2021,Thursday,10:50 AM
9724,Chicken McNuggets - 10pc,Normal,4.49,0.31,11-04-2021,Thursday,3:55 PM
9725,Large French Fry,Value Menu,1.79,0.13,10-24-2021,Sunday,11:47 AM
9726,McDouble,Value Menu,1.19,0.08,11-05-2021,Friday,8:29 PM
9727,McDouble,Value Menu,1.19,0.08,11-09-2021,Tuesday,11:06 AM
9728,Medium French Fry,Value Menu,1.59,0.11,11-07-2021,Sunday,12:27 PM
9729,Medium French Fry,Value Menu,1.59,0.11,11-04-2021,Thursday,11:13 AM
9730,"Bacon, Egg & Cheese Bagel",Breakfast,3.29,0.23,10-29-2021,Friday,6:54 AM
9731,Sausage McMuffin with Egg,Breakfast,2.99,0.21,10-24-2021,Sunday,7:26 AM
9732,Chicken Ranch BLT (Grilled or Crispy),Normal,4.29,0.3,11-11-2021,Thursday,4:44 PM
9733,"Bacon, Egg & Cheese Biscuit",Breakfast,3.19,0.22,10-25-2021,Monday,7:06 AM
9734,"Bacon, Egg & Cheese Bagel - Meal",Breakfast,4.49,0.31,11-09-2021,Tuesday,9:54 AM
9735,Sausage Biscuit with Egg - Meal,Breakfast,3.99,0.28,11-02-2021,Tuesday,6:55 AM
9736,Premium Chicken Bacon Clubhouse (Grilled or Crispy),Normal,4.49,0.31,10-30-2021,Saturday,4:10 PM
9737,Sausage Gravy & Biscuit - Meal,Breakfast,4.59,0.32,10-25-2021,Monday,10:01 AM
9738,Chicken Snack Wrap (Crispy) (Ranch),Value Menu,1.69,0.12,11-03-2021,Wednesday,2:42 PM
9739,Sausage McGriddles - Meal,Breakfast,3.99,0.28,10-31-2021,Sunday,5:21 AM
9740,Chicken McNuggets - 10pc,Normal,4.49,0.31,11-06-2021,Saturday,2:46 PM
9741,Bacon Habanero Ranch Quarter Pounder,Normal,4.09,0.29,10-27-2021,Wednesday,3:35 PM
9742,Chicken Snack Wrap (Crispy) (Honey Mustard),Value Menu,1.69,0.12,10-28-2021,Thursday,4:28 PM
9743,Big Mac,Normal,3.99,0.28,10-23-2021,Saturday,6:09 AM
9744,Bacon Cheddar McChicken,Value Menu,2.00,0.14,11-03-2021,Wednesday,6:24 PM
9745,Double Cheeseburger,Value Menu,1.59,0.11,10-23-2021,Saturday,1:18 AM
9746,Chicken McNuggets Meal - 10pc,Normal,6.19,0.43,11-11-2021,Thursday,7:39 AM
9747,Chicken Ranch BLT (Grilled or Crispy),Normal,4.29,0.3,10-28-2021,Thursday,5:19 PM
9748,Quarter Pounder with Cheese - Meal,Normal,5.49,0.38,11-03-2021,Wednesday,4:26 PM
9749,Chicken McNuggets - 20pc,Normal,5,0.35,10-22-2021,Friday,1:33 PM
9750,Double Cheeseburger - Meal,Normal,4.19,0.29,10-30-2021,Saturday,10:50 AM
9751,Large French Fry,Value Menu,1.79,0.13,10-30-2021,Saturday,7:47 PM
9752,Medium French Fry,Value Menu,1.59,0.11,11-01-2021,Monday,3:10 PM
9753,Bacon Habanero Ranch Quarter Pounder - Meal,Normal,5.79,0.41,11-07-2021,Sunday,9:10 AM
9754,Premium Chicken Bacon Clubhouse (Grilled or Crispy),Normal,4.49,0.31,11-09-2021,Tuesday,1:34 PM
9755,Premium Chicken Bacon Clubhouse (Grilled or Crispy) - Meal,Normal,6.19,0.43,11-05-2021,Friday,12:08 PM
9756,Sausage Biscuit with Egg,Breakfast,2.79,0.2,10-29-2021,Friday,3:35 AM
9757,Sausage Biscuit with Egg,Breakfast,2.79,0.2,10-22-2021,Friday,1:46 PM
9758,Bacon Cheddar McChicken,Value Menu,2.00,0.14,10-28-2021,Thursday,4:15 PM
9759,Deluxe Quarter Punder - Meal,Normal,5.79,0.41,10-31-2021,Sunday,2:19 PM
9760,Bacon McDouble,Value Menu,2.00,0.14,10-31-2021,Sunday,11:49 PM
9761,1 Hash Browns,Breakfast,1.00,0.07,10-28-2021,Thursday,9:20 AM
9762,Chicken McNuggets - 20pc,Normal,5,0.35,11-09-2021,Tuesday,3:57 PM
9763,Bacon McDouble,Value Menu,2.00,0.14,11-11-2021,Thursday,4:22 PM
9764,Chicken McNuggets - 20pc,Normal,5,0.35,10-22-2021,Friday,9:28 PM
9765,Double Cheeseburger,Value Menu,1.59,0.11,11-02-2021,Tuesday,6:50 PM
9766,Premium Chicken Bacon Clubhouse (Grilled or Crispy),Normal,4.49,0.31,11-03-2021,Wednesday,2:25 AM
9767,Chicken Snack Wrap (Crispy) (Honey Mustard),Value Menu,1.69,0.12,11-01-2021,Monday,4:51 PM
9768,2 Cheeseburgers - Meal,Normal,4.89,0.34,11-03-2021,Wednesday,3:35 PM
9769,Double Cheeseburger,Value Menu,1.59,0.11,11-09-2021,Tuesday,9:17 AM
9770,Buffalo Ranch McChicken,Value Menu,1.00,0.07,10-30-2021,Saturday,6:58 PM
9771,Premium Chicken Bacon Clubhouse (Grilled or Crispy),Normal,4.49,0.31,10-26-2021,Tuesday,7:21 PM
9772,2 Cheeseburgers,Normal,2.58,0.18,11-04-2021,Thursday,9:02 AM
9773,Medium French Fry,Value Menu,1.59,0.11,11-07-2021,Sunday,1:58 PM
9774,Classic Chicken (Grilled or Crispy),Normal,4.19,0.29,11-07-2021,Sunday,9:54 PM
9775,Egg McMuffin,Breakfast,2.79,0.2,10-29-2021,Friday,11:29 AM
9776,Classic Chicken (Grilled or Crispy),Normal,4.19,0.29,11-07-2021,Sunday,7:04 AM
9777,2 Cheeseburgers - Meal,Normal,4.89,0.34,10-25-2021,Monday,8:42 PM
9778,Chicken McNuggets - 10pc,Normal,4.49,0.31,10-24-2021,Sunday,9:40 AM
9779,Chicken McNuggets Meal - 10pc,Normal,6.19,0.43,11-07-2021,Sunday,5:57 PM
9780,"Bacon, Egg & Cheese Bagel - Meal",Breakfast,4.49,0.31,10-26-2021,Tuesday,3:49 AM
9781,Medium French Fry,Value Menu,1.59,0.11,10-23-2021,Saturday,2:27 PM
9782,Large French Fry,Value Menu,1.79,0.13,10-26-2021,Tuesday,11:53 AM
9783,Chicken Snack Wrap (Crispy) (Honey Mustard),Value Menu,1.69,0.12,10-28-2021,Thursday,9:49 PM
9784,McDouble,Value Menu,1.19,0.08,11-04-2021,Thursday,6:32 PM
9785,Double Cheeseburger,Value Menu,1.59,0.11,10-22-2021,Friday,9:21 PM
9786,Large French Fry,Value Menu,1.79,0.13,10-26-2021,Tuesday,12:17 PM
9787,Chicken Snack Wrap (Grilled) (Honey Mustard),Value Menu,1.69,0.12,11-11-2021,Thursday,7:26 PM
9788,Large French Fry,Value Menu,1.79,0.13,10-23-2021,Saturday,11:43 AM
9789,Sausage Gravy & Biscuit - Meal,Breakfast,4.59,0.32,10-30-2021,Saturday,10:25 AM
9790,Bacon & Cheese Quarter Pounder - Meal,Normal,5.79,0.41,11-04-2021,Thursday,5:10 PM
9791,"Bacon, Egg & Cheese Biscuit - Meal",Breakfast,4.39,0.31,11-06-2021,Saturday,6:13 AM
9792,Sausage McMuffin,Breakfast,1.00,0.07,11-04-2021,Thursday,1:18 PM
9793,Southern Style Chicken - Meal,Normal,5.59,0.39,11-10-2021,Wednesday,3:37 PM
9794,Sausage Biscuit with Egg - Meal,Breakfast,3.99,0.28,10-28-2021,Thursday,8:52 AM
9795,Double Cheeseburger,Value Menu,1.59,0.11,11-11-2021,Thursday,11:10 AM
9796,Bacon & Cheese Quarter Pounder,Normal,4.09,0.29,10-22-2021,Friday,5:58 PM
9797,Sausage Biscuit with Egg - Meal,Breakfast,3.99,0.28,10-30-2021,Saturday,10:14 AM
9798,Double Cheeseburger,Value Menu,1.59,0.11,10-22-2021,Friday,11:54 PM
9799,Double Cheeseburger,Value Menu,1.59,0.11,10-29-2021,Friday,12:04 PM
9800,Egg White Delight McMuffin - Meal,Breakfast,3.99,0.28,10-22-2021,Friday,6:03 AM
9801,BBQ Ranch Burger,Value Menu,1.00,0.07,10-22-2021,Friday,7:31 PM
9802,Deluxe Quarter Punder,Normal,4.09,0.29,11-08-2021,Monday,3:19 AM
9803,Double Quarter Pounder with Cheese - Meal,Normal,6.49,0.45,11-03-2021,Wednesday,1:03 PM
9804,Chicken Snack Wrap (Crispy) (Ranch),Value Menu,1.69,0.12,10-26-2021,Tuesday,7:55 PM
9805,Chicken Snack Wrap (Crispy) (Ranch),Value Menu,1.69,0.12,11-01-2021,Monday,3:09 PM
9806,Southern Style Chicken,Normal,3.89,0.27,10-23-2021,Saturday,8:08 PM
9807,Sausage Biscuit with Egg,Breakfast,2.79,0.2,11-03-2021,Wednesday,9:10 AM
9808,Chicken Snack Wrap (Crispy) (Honey Mustard),Value Menu,1.69,0.12,10-30-2021,Saturday,5:19 PM
9809,"Sausage, Egg & Cheese McGriddles - Meal",Breakfast,4.49,0.31,11-01-2021,Monday,2:59 PM
9810,"Bacon, Egg & Cheese Biscuit",Breakfast,3.19,0.22,11-07-2021,Sunday,8:09 PM
9811,Double Quarter Pounder with Cheese,Normal,4.79,0.34,10-28-2021,Thursday,3:15 PM
9812,Chicken McNuggets - 20pc,Normal,5,0.35,10-30-2021,Saturday,3:21 PM
9813,Big Mac,Normal,3.99,0.28,11-10-2021,Wednesday,9:56 AM
9814,Sausage McMuffin,Breakfast,1.00,0.07,11-02-2021,Tuesday,7:11 PM
9815,Southern Style Chicken,Normal,3.89,0.27,10-28-2021,Thursday,12:20 PM
9816,McChicken,Value Menu,1.00,0.07,11-06-2021,Saturday,4:10 PM
9817,2 Sausage Burritos - Meal,Breakfast,3.79,0.27,10-24-2021,Sunday,6:10 AM
9818,Bacon McDouble,Value Menu,2.00,0.14,10-30-2021,Saturday,11:51 AM
9819,Small French Fry,Value Menu,1.19,0.08,10-23-2021,Saturday,11:56 AM
9820,Big Mac - Meal,Normal,5.69,0.4,10-29-2021,Friday,10:33 AM
9821,McDouble,Value Menu,1.19,0.08,11-02-2021,Tuesday,5:17 PM
9822,Double Cheeseburger,Value Menu,1.59,0.11,11-06-2021,Saturday,11:33 AM
9823,2 McGriddles Cakes,Breakfast,1.00,0.07,11-03-2021,Wednesday,5:24 AM
9824,Double Cheeseburger - Meal,Normal,4.19,0.29,11-02-2021,Tuesday,6:39 AM
9825,Chicken Snack Wrap (Crispy) (Honey Mustard),Value Menu,1.69,0.12,10-24-2021,Sunday,8:14 PM
9826,Chicken McNuggets - 20pc,Normal,5,0.35,10-23-2021,Saturday,3:00 PM
9827,Southern Style Chicken,Normal,3.89,0.27,10-23-2021,Saturday,7:40 AM
9828,Chicken McNuggets - 20pc,Normal,5,0.35,11-04-2021,Thursday,5:33 PM
9829,Egg McMuffin - Meal,Breakfast,3.99,0.28,11-03-2021,Wednesday,11:10 AM
9830,Big Mac - Meal,Normal,5.69,0.4,11-03-2021,Wednesday,12:00 PM
9831,Sausage Gravy & Biscuit - Meal,Breakfast,4.59,0.32,10-23-2021,Saturday,11:41 AM
9832,Southern Style Chicken,Normal,3.89,0.27,11-06-2021,Saturday,11:13 AM
9833,Classic Chicken (Grilled or Crispy),Normal,4.19,0.29,10-22-2021,Friday,2:03 PM
9834,Bacon & Cheese Quarter Pounder - Meal,Normal,5.79,0.41,11-02-2021,Tuesday,11:47 AM
9835,Deluxe Quarter Punder - Meal,Normal,5.79,0.41,10-22-2021,Friday,1:32 PM
9836,"Bacon, Egg & Cheese Bagel - Meal",Breakfast,4.49,0.31,10-26-2021,Tuesday,3:07 AM
9837,Large French Fry,Value Menu,1.79,0.13,10-30-2021,Saturday,2:09 PM
9838,"Bacon, Egg & Cheese Biscuit - Meal",Breakfast,4.39,0.31,11-03-2021,Wednesday,6:28 AM
9839,Double Cheeseburger - Meal,Normal,4.19,0.29,11-06-2021,Saturday,2:52 PM
9840,Filet-O-Fish - Meal,Normal,5.49,0.38,10-31-2021,Sunday,12:43 PM
9841,Big Mac - Meal,Normal,5.69,0.4,10-29-2021,Friday,8:03 PM
9842,1 Hash Browns,Breakfast,1.00,0.07,11-08-2021,Monday,11:16 AM
9843,Sausage Burrito,Breakfast,1.00,0.07,11-01-2021,Monday,7:52 AM
9844,Chicken Snack Wrap (Grilled) (Ranch),Value Menu,1.69,0.12,11-06-2021,Saturday,5:29 PM
9845,Big Mac,Normal,3.99,0.28,10-26-2021,Tuesday,11:05 PM
9846,Small French Fry,Value Menu,1.19,0.08,10-22-2021,Friday,1:17 PM
9847,Chicken McNuggets - 20pc,Normal,5,0.35,10-31-2021,Sunday,9:39 PM
9848,Deluxe Quarter Punder,Normal,4.09,0.29,10-23-2021,Saturday,3:16 PM
9849,Egg McMuffin - Meal,Breakfast,3.99,0.28,10-29-2021,Friday,9:33 AM
9850,Chicken McNuggets - 20pc,Normal,5,0.35,11-01-2021,Monday,5:44 PM
9851,Chicken McNuggets - 20pc,Normal,5,0.35,11-11-2021,Thursday,5:40 PM
9852,"Bacon, Egg & Cheese McGriddles - Meal",Breakfast,4.49,0.31,10-23-2021,Saturday,3:40 AM
9853,Double Filet-O-Fish,Normal,4.69,0.33,10-26-2021,Tuesday,5:30 PM
9854,Double Quarter Pounder with Cheese - Meal,Normal,6.49,0.45,11-06-2021,Saturday,4:22 PM
9855,Quarter Pounder with Cheese,Normal,3.79,0.27,10-23-2021,Saturday,12:05 PM
9856,Medium French Fry,Value Menu,1.59,0.11,10-30-2021,Saturday,12:38 PM
9857,Southern Style Chicken - Meal,Normal,5.59,0.39,11-02-2021,Tuesday,1:13 PM
9858,2 Sausage Burritos - Meal,Breakfast,3.79,0.27,11-06-2021,Saturday,6:54 AM
9859,Small French Fry,Value Menu,1.19,0.08,11-06-2021,Saturday,10:28 AM
9860,Club Chicken (Grilled or Crispy) - Meal,Normal,6.19,0.43,10-22-2021,Friday,6:16 PM
9861,Buffalo Ranch McChicken,Value Menu,1.00,0.07,11-11-2021,Thursday,5:19 PM
9862,Egg McMuffin,Breakfast,2.79,0.2,10-28-2021,Thursday,2:38 AM
9863,2 Cheeseburgers,Normal,2.58,0.18,11-08-2021,Monday,1:10 PM
9864,Sausage Burrito,Breakfast,1.00,0.07,11-11-2021,Thursday,7:12 AM
9865,Steak and Egg Burrito,Value Menu,1.79,0.13,11-08-2021,Monday,3:08 PM
9866,Chicken Snack Wrap (Crispy) (Honey Mustard),Value Menu,1.69,0.12,11-05-2021,Friday,7:35 PM
9867,Egg White Delight McMuffin - Meal,Breakfast,3.99,0.28,11-02-2021,Tuesday,2:36 PM
9868,Small French Fry,Value Menu,1.19,0.08,11-08-2021,Monday,7:48 AM
9869,2 Cheeseburgers - Meal,Normal,4.89,0.34,10-26-2021,Tuesday,8:00 PM
9870,"Bacon, Egg & Cheese Bagel - Meal",Breakfast,4.49,0.31,11-11-2021,Thursday,10:56 AM
9871,Filet-O-Fish,Normal,3.79,0.27,10-30-2021,Saturday,1:49 PM
9872,Southern Style Chicken,Normal,3.89,0.27,11-02-2021,Tuesday,5:53 PM
9873,Double Filet-O-Fish - Meal,Normal,6.39,0.45,10-27-2021,Wednesday,3:41 PM
9874,Chicken Ranch BLT (Grilled or Crispy) - Meal,Normal,5.99,0.42,11-01-2021,Monday,1:17 PM
9875,Chicken McNuggets Meal - 10pc,Normal,6.19,0.43,11-08-2021,Monday,8:27 PM
9876,Big Mac - Meal,Normal,5.69,0.4,10-27-2021,Wednesday,4:56 PM
9877,Medium French Fry,Value Menu,1.59,0.11,11-01-2021,Monday,5:06 PM
9878,Small French Fry,Value Menu,1.19,0.08,11-05-2021,Friday,1:28 PM
9879,Chicken Snack Wrap (Crispy) (Chipolte BBQ),Value Menu,1.69,0.12,11-11-2021,Thursday,9:33 PM
9880,Chicken McNuggets - 20pc,Normal,5,0.35,11-02-2021,Tuesday,6:38 PM
9881,Sausage Gravy & Biscuit - Meal,Breakfast,4.59,0.32,10-25-2021,Monday,4:21 AM
9882,Medium French Fry,Value Menu,1.59,0.11,10-23-2021,Saturday,7:55 PM
9883,Chicken McNuggets Meal - 10pc,Normal,6.19,0.43,11-07-2021,Sunday,5:42 PM
9884,Club Chicken (Grilled or Crispy),Normal,4.49,0.31,10-29-2021,Friday,10:25 PM
9885,Chicken Snack Wrap (Grilled) (Ranch),Value Menu,1.69,0.12,10-22-2021,Friday,5:09 PM
9886,Sausage McGriddles - Meal,Breakfast,3.99,0.28,11-04-2021,Thursday,9:42 AM
9887,2 Cheeseburgers,Normal,2.58,0.18,11-06-2021,Saturday,3:51 AM
9888,2 Cheeseburgers - Meal,Normal,4.89,0.34,10-22-2021,Friday,4:42 PM
9889,Quarter Pounder with Cheese - Meal,Normal,5.49,0.38,10-28-2021,Thursday,2:12 PM
9890,Chicken Ranch BLT (Grilled or Crispy),Normal,4.29,0.3,11-11-2021,Thursday,4:32 PM
9891,Bacon Clubhouse Burger - Meal,Normal,6.19,0.43,11-01-2021,Monday,6:55 PM
9892,Big Mac - Meal,Normal,5.69,0.4,10-24-2021,Sunday,9:09 AM
9893,Bacon Cheddar McChicken,Value Menu,2.00,0.14,11-03-2021,Wednesday,7:57 AM
9894,"Sausage, Egg & Cheese McGriddles",Breakfast,3.29,0.23,10-27-2021,Wednesday,1:04 AM
9895,Bacon Clubhouse Burger - Meal,Normal,6.19,0.43,11-04-2021,Thursday,6:47 PM
9896,Big Mac - Meal,Normal,5.69,0.4,10-24-2021,Sunday,6:00 PM
9897,Buffalo Ranch McChicken,Value Menu,1.00,0.07,10-27-2021,Wednesday,7:19 PM
9898,Sausage McMuffin with Egg,Breakfast,2.99,0.21,11-08-2021,Monday,11:53 AM
9899,Large French Fry,Value Menu,1.79,0.13,10-28-2021,Thursday,5:03 PM
9900,Small French Fry,Value Menu,1.19,0.08,10-25-2021,Monday,3:12 PM
9901,Sausage Biscuit,Breakfast,1.00,0.07,11-08-2021,Monday,5:53 AM
9902,1 Hash Browns,Breakfast,1.00,0.07,10-29-2021,Friday,3:07 AM
9903,Double Cheeseburger,Value Menu,1.59,0.11,10-30-2021,Saturday,6:07 PM
9904,Classic Chicken (Grilled or Crispy),Normal,4.19,0.29,10-25-2021,Monday,5:33 AM
9905,McChicken,Value Menu,1.00,0.07,11-04-2021,Thursday,3:43 PM
9906,Premium Chicken Bacon Clubhouse (Grilled or Crispy),Normal,4.49,0.31,10-25-2021,Monday,5:08 PM
9907,Classic Chicken (Grilled or Crispy) - Meal,Normal,5.89,0.41,11-08-2021,Monday,1:08 PM
9908,Egg McMuffin - Meal,Breakfast,3.99,0.28,10-23-2021,Saturday,5:53 AM
9909,Double Cheeseburger,Value Menu,1.59,0.11,10-31-2021,Sunday,1:16 PM
9910,Small French Fry,Value Menu,1.19,0.08,11-11-2021,Thursday,12:31 PM
